element_type,osmid,amenity,diet:vegan,diet:vegetarian,name,opening_hours,organic,website,wheelchair,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,phone,cuisine,source,source:date,old_name,toilets:wheelchair,brand,brand:wikidata,brand:wikipedia,email,delivery,description,smoking,takeaway,shop,survey:date,url,addr:housename,outdoor_seating,branch,facebook,image,mapillary,capacity,note,contact:phone,operator,payment:bitcoin,phone_1,bar,diet:mediterranean,diet:non-vegetarian,diet:omnivore,opening_hours:covid19,reservation,contact:email,contact:website,name:en,name:nl,ref:bag,alt_name,level,name:yue,name:zh,internet_access,diet:meat,name:es,short_name,craft,wikidata,wikipedia,check_date:opening_hours,vegan,payment:cash,payment:cryptocurrencies,payment:maestro,payment:visa_electron,delivery:covid19,microbrewery,toilets,fax,nodes,building,start_date,layer,note:BAG,fixme,indoor
node,2730250232,restaurant,,,Kurk,,,,,POINT (4.3100827 52.0889151),'s-Gravenhage,,12A,2585XJ,Mallemolen,+31703260612,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2730250270,restaurant,,,Somos Perú,,,,,POINT (4.3075409 52.0886094),'s-Gravenhage,,13,2585AB,Javastraat,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2730251571,restaurant,,,Interna,,,,,POINT (4.3084764 52.0887574),'s-Gravenhage,,29,2585AC,Javastraat,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2730251869,restaurant,,,TEDS all day brunch - The Hague,Mo- Fr 10:00-17:00; Sa - Su 09:00 - 17:00,,,,POINT (4.3104773 52.0874503),'s-Gravenhage,,32,2514LK,Frederikstraat,,,BAG;survey,2014-02-11,,,,,,,,,,,,2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teds,,,,,,,,,,,,,,,,,,,,
node,2730252196,restaurant,,,Eetcafé de Mallemolen,,,,,POINT (4.3102289 52.0890012),'s-Gravenhage,,39,2585XG,Mallemolen,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2730252377,restaurant,only,only,FOAM Catering,Tu-Fr 08:30-18:00; Sa-Su 10:00-16:00,,http://www.foamcatering.nl/,,POINT (4.3102729 52.0877012),'s-Gravenhage,,44,2514LL,Frederikstraat,,,BAG;survey,2014-02-11,,,,,,,,,,,,2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caterer,,,,,,,,,,,,,,,,,,,
node,2730254413,restaurant,,,Andermanskeuken,,,,,POINT (4.3100777 52.0879337),'s-Gravenhage,,56,2514LL,Frederikstraat,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2730254573,restaurant,,,The Raffles,,,,,POINT (4.310232 52.089163),'s-Gravenhage,,65,2585AG,Javastraat,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2730255233,restaurant,,,Bistro-Mer,,,,,POINT (4.3073341 52.0885804),'s-Gravenhage,,9,2585AB,Javastraat,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2730255334,restaurant,,,Follia,,,,,POINT (4.3098707 52.0885127),'s-Gravenhage,,967B,2514LJ,Frederikstraat,,,BAG;survey,2014-02-11,,,,,,,,,,,,2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2731041235,restaurant,,,Café Emma Restaurant,,,,,POINT (4.2823029 52.0767969),'s-Gravenhage,,222,2562EZ,Regentesseplein,,regional,BAG,2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2731041236,restaurant,,,Djebena,,,www.djebena.nl,,POINT (4.2846041 52.077561),'s-Gravenhage,NL,52,2562GZ,Weimarstraat,,East African,BAG,2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2731045064,restaurant,,,Kang Man,Mo-Su 12:00-22:00,,,,POINT (4.2832802 52.0746208),'s-Gravenhage,,193A,2562CX,Regentesselaan,,chinese;indonesian,BAG;survey,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2731271826,restaurant,,,Rakang Thai,,,http://www.rakangthai.nl/,,POINT (4.2782943 52.0771564),'s-Gravenhage,,344,2562BG,Beeklaan,0703630765,thai,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2731664951,restaurant,,,Sirtaki,,,,,POINT (4.2675032 52.0732943),'s-Gravenhage,,10A,2563HW,Kamperfoelieplein,,greek,BAG,2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2731672152,restaurant,,,Appels & Peren,,,http://www.appelsenperen070.nl/,,POINT (4.2528849 52.066187),'s-Gravenhage,,155,2564ED,Appelstraat,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2731746518,restaurant,,,De Peper Authentic Thai Food,,,,,POINT (4.2712464 52.0797609),'s-Gravenhage,,36,2565ME,Wilgstraat,,thai,BAG,2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2731756440,restaurant,,,La Scala,Tu-Su 16:00-21:00,,http://www.lascala-pizza.nl/,,POINT (4.2551882 52.0678037),'s-Gravenhage,,497,2564JE,Vlierboomstraat,+31 70 323 31 36,italian,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2731758719,restaurant,,,Op de Hoek,,,http://www.lunchopdehoek.nl/,,POINT (4.2545293 52.0675436),'s-Gravenhage,,521,2564JG,Vlierboomstraat,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2731763766,restaurant,,,Poesaka-Malacca,,,,,POINT (4.2541416 52.0673947),'s-Gravenhage,,545,2564JG,Vlierboomstraat,,asian;chinese;indonesian,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2731947911,restaurant,,,Depot Podjok,,,http://www.depotpodjok.nl,,POINT (4.3038186 52.0922552),'s-Gravenhage,,97,2585EJ,Bankastraat,,indonesian,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2732161178,restaurant,,,Parkoers,Tu-Fr 09:00-18:00; Sa-Su 10:00-17:00,,,,POINT (4.2805576 52.0544001),'s-Gravenhage,,3,2533SX,Marie Heinenweg,,,BAG;local knowledge,2014-02-11,,,,,,,,,outside,no,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2732203250,restaurant,,,Fong Shou,,,,,POINT (4.2724491 52.0505822),'s-Gravenhage,,533,2545GG,Leyweg,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2732205549,restaurant,,,'t Opkikkertje,,,,,POINT (4.2874709 52.0529635),'s-Gravenhage,,59,2533SP,Meester P. Droogleever Fortuynweg,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2732209602,restaurant,,,Golden Wok Zuiderpark,,,,,POINT (4.2883114 52.0531289),'s-Gravenhage,,69,2533SP,Meester P. Droogleever Fortuynweg,,chinese;asian,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2732569202,restaurant,,,Brasserie Mondriaan,,,,,POINT (4.2456083 52.0667619),'s-Gravenhage,,37,2566AE,De Savornin Lohmanplein,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2732583019,restaurant,,,Siem,,,,,POINT (4.231379 52.0584534),'s-Gravenhage,,74,2551KK,Alphons Diepenbrockhof,,thai,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2733807990,restaurant,,,DelMastro,,,,,POINT (4.2698254 52.0620631),'s-Gravenhage,,283,2547EA,Escamplaan,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2733916948,restaurant,,,Happy Garden,Mo-Su 16:00-22:00,,http://www.wokhappygarden.nl/,,POINT (4.2362535 52.0483473),'s-Gravenhage,,310,2553LM,Forellendaal,+31703977978,chinese;japanese;cantonese;asian,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2733921069,restaurant,,,Li's Palace,Tu-Fr 16:30-21:30; Sa-Su 13:00-21:30,,http://www.lispalace.nl/,,POINT (4.2329885 52.0528365),'s-Gravenhage,,530,2552AP,Loosduinse Hoofdstraat,+31 70 391 46 43,chinese,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2752154834,restaurant,,,Resturant Gember,Tu-Su 11:00-19:00; Mo 11:00-15:00,,restaurantgember.nl,,POINT (4.2796231 52.0901811),'s-Gravenhage,,43,2517HV,Stadhouderslaan,0703586891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2753548208,restaurant,,,T&C Haus,,,http://www.tc-haus.nl/,,POINT (4.3195254 52.0810704),'s-Gravenhage,,48,2511EJ,Herengracht,,thai,,,B.E.P.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2753548210,restaurant,,,Kirkuk,,,,,POINT (4.3193108 52.0809715),'s-Gravenhage,,42A,2511EJ,Herengracht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2754781904,restaurant,yes,only,Love and Peas,,,https://www.loveandpeas.nl,,POINT (4.2849754 52.0779948),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2761613743,restaurant,,,Pita Gyros,,,,,POINT (4.3177479 52.0786489),,,,,,,greek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2773240918,restaurant,,,Il Vesuvio,,,,limited,POINT (4.2993016 52.0861658),,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2773240924,restaurant,,,Kiraku,,,,,POINT (4.3023192 52.0811205),,,,,,,japanese,local_knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2773240929,restaurant,,,La Lanterna,,,,,POINT (4.2977686 52.0856929),,,,,,,italian,local_knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2773240932,restaurant,,,De Groene Parel,,,,,POINT (4.2924239 52.0813719),,,,,,,,local_knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2773240937,restaurant,,,Warunee,,,,,POINT (4.29594 52.0853518),,,,,,,thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2780594820,restaurant,,,Warung Mini,,,http://www.warungminidenhaag.com/,,POINT (4.3176117 52.0757645),'s-Gravenhage,,57A,2512AH,Amsterdamse Veerkade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2781796693,restaurant,,,De Haagsche Kluis,,,www.danscafekluis.nl,,POINT (4.3164066 52.0801316),'s-Gravenhage,,20,2511CS,Plein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q2308709,nl:De Haagsche Kluis,,,,,,,,,,,,,,,,,
node,2782027903,restaurant,,,Maaart,,,,,POINT (4.2758664 52.0774421),,,,,,,international,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2824751248,restaurant,,,Flavor's,,,http://www.flavors.nu/en,,POINT (4.2739062 52.090585),'s-Gravenhage,,44a,2582ER,Willem de Zwijgerlaan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2995492927,restaurant,,,vitam,,,,,POINT (4.3266589 52.0814518),,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3137191622,restaurant,,,kookstudio Kooklokaal,,,,,POINT (4.2739829 52.0828264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3198983244,restaurant,,,Impero Romano,,,https://www.imperoromano.nl/,,POINT (4.3132961 52.0842901),,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3198985827,restaurant,,,The Embassy of Food,,,,,POINT (4.3120497 52.0836986),,,,,,,turkish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3223532912,restaurant,,,'t Achterommetje,,,http://www.achterommetje.nl,,POINT (4.3120792 52.0779262),,,,,,,,local_knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3242964242,restaurant,,,Bacco Perbacco,,,,,POINT (4.289067 52.0810844),,,,,,,italian,local_knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3304951263,restaurant,,,La Place,,,,,POINT (4.323897 52.0813827),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3375041944,restaurant,,,De eetkamer van Scheveningen,,,,,POINT (4.2798812 52.1062065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3375051708,restaurant,,,Le Cirque,,,,,POINT (4.2833253 52.1107192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3458250573,restaurant,,,La Salle,,,,,POINT (4.3090383 52.0767509),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3458254810,restaurant,,,Woeng Kee,,,,,POINT (4.3139014 52.0761534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3460479238,restaurant,,,Grand Café de Tijd,,,www.grandcafedetijd.nl,,POINT (4.3167958 52.0796108),'s-Gravenhage,,1,2511EB,Korte Poten,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3460479245,restaurant,,,Luden,,,https://www.ludendenhaag.nl/,,POINT (4.3161871 52.0793701),'s-Gravenhage,,6,2511CR,Plein,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3460479246,restaurant,,,Millers,,,www.millersdenhaag.nl,,POINT (4.3163347 52.079434),'s-Gravenhage,,8-10,2511CR,Plein,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3503838910,restaurant,,,Midnight Roti Shop,,,https://vuursteen.midnightrotishop.nl,,POINT (4.3683411 52.040386),'s-Gravenhage,,5,2497CZ,Vuursteen,,indonesian;international,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3522531981,restaurant,,,Woeng Kee,,,,,POINT (4.3141628 52.0759928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ingang Rabbijn Maarsenplein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3616168317,restaurant,,,Het Pleidooi,,,,,POINT (4.3314619 52.0829778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3647471428,restaurant,,,Shabu To Go,16:30-20:45,,,,POINT (4.3869794 52.0535904),'s-Gravenhage,,93,2496ZR,Brigantijnlaan,,sushi,,,,,,,,,yes,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3649690111,restaurant,,,Het Kabinet,,,,,POINT (4.3155743 52.0812656),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3681904362,restaurant,,,Warung Kromo,,,,,POINT (4.2984331 52.0811192),,,,,,,international,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3697487535,restaurant,,,Pizza or Pasta,,,,,POINT (4.3211084 52.0713827),,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3697487538,restaurant,,,Winston & Wei Wei,,,http://www.winstonweiwei.nl,,POINT (4.3186278 52.0732242),,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3699126159,restaurant,,,H'eerlijk,,,http://restaurantheerlijk.info/,,POINT (4.4040491 52.0632359),'s-Gravenhage,,201,2492JC,Harriët Freezerhof,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,Leerwerk restaurant,,,,,,,,,,,,,,,,Heerlijk,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3712841406,restaurant,,,Nice,,,,,POINT (4.3367003 52.0788449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3712841419,restaurant,,,WTC Plaza,,,,,POINT (4.3364632 52.0790745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3741469446,restaurant,,,Calla's,,,https://www.restaurantcallas.nl/,,POINT (4.3131283 52.0866505),,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q13448839,,,,,,,,,,,,,,,,,,
node,3741469447,restaurant,,,Julieta,,,,,POINT (4.3131916 52.0852501),,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3741469448,restaurant,,,Dekxels,,,http://dekxels.nl,,POINT (4.3116851 52.0858879),,,,,,,fushion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3741469450,restaurant,,,Martes,,,,,POINT (4.313697 52.0847456),'s-Gravenhage,,5A,2514BM,Hooistraat,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3741469451,restaurant,,,Kinyo Sushi & Grill Den Haag,,,http://www.kinyo.nl,,POINT (4.3120961 52.0863896),,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3741469454,restaurant,,,Green Egg,,,,,POINT (4.3115778 52.0860688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3741469455,restaurant,,,Toko Frederik,,,http://www.toko-frederik.nl,,POINT (4.3109572 52.0872624),,,,,,,indonesian,survey,,,,,,,,,,,,,2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3741469456,restaurant,,,Oker,,,http://www.restaurantoker.nl,,POINT (4.3117922 52.0861474),,,,,,,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3741469457,restaurant,,,Bouzy Restaurant,,,,,POINT (4.3119904 52.0864826),,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3750256472,restaurant,,,Ben Kei,,,http://www.benkeidenhaag.nl,,POINT (4.311526 52.0861344),,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3750256474,restaurant,,,De Resident,,,https://www.deresident.nl/,,POINT (4.3125852 52.0848856),,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3750256475,restaurant,,,La Fenice,,,,,POINT (4.31197 52.0858751),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3750256477,restaurant,,,La Tabla,,,,,POINT (4.3121605 52.0855987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3750256481,restaurant,,,Limón,,,http://www.limon.nl,,POINT (4.3122057 52.0855512),,,,,,,tapas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3750256483,restaurant,,,Le Deux,,only,,,POINT (4.3138096 52.0844193),'s-Gravenhage,,9A,2514CA,Maliestraat,,,BAG,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3750256486,restaurant,,,Taj Mahal,,,http://www.tajmahalrestaurant.eu,,POINT (4.3137155 52.0843618),,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3759181448,restaurant,,,Gusto di Italb,Mo-We 16:00-22:00; Th 12:00-22:00; Fr 12:00-23:00; Sa 16:00-23:00; Su 16:00-22:00,,,,POINT (4.3867461 52.0534747),'s-Gravenhage,,9,2496ZR,Brigantijnlaan,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3763042347,restaurant,,,Zarauz,,,,yes,POINT (4.2778751 52.1028851),,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3771494832,restaurant,,,Home,,,https://homedenhaag.nl/,,POINT (4.3308279 52.0835842),'s-Gravenhage,,12D,2593AN,Theresiastraat,+31 70 406 09 95,,BAG,2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3771494848,restaurant,,,Slootweg,,,,,POINT (4.3369886 52.0865723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3772641301,restaurant,,,Ibericus,,,,,POINT (4.2745832 52.0905157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3772641303,restaurant,,,Pastanini,,,,,POINT (4.2769667 52.0943425),,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3772641304,restaurant,,,Sawa,,,,,POINT (4.2748024 52.090042),,,,,,,indonesian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3783784798,restaurant,,,Bravo,,,,,POINT (4.3820394 52.0623059),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3801488045,restaurant,,,New Babylon Plaza,,,,,POINT (4.3253585 52.0825223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4055426455,restaurant,,,Bab Mansour,,,,,POINT (4.2794838 52.0456467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4055426472,restaurant,,,Cap de l'Eau,,,,,POINT (4.276729 52.047783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4055426480,restaurant,,,Efes-Marmaris,,,,,POINT (4.2767157 52.048256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
